Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
4500299637,"Dec 21, 2020, 2:44:50 PM",Morning commute,Ride,Raider Express ,1397,1.16,,,TRUE,,,activities/4500299637.gpx,,,1397,537,1165,4.199999809,2.169460058,0,0,290.5,292.1000061,1.600000024,0,,,,,,,,77.9807663,46.69137573,,,,,,,,,4,,,,,0,5,1,,1,,1608559232,1,1.950000048,-1.200000048,-0.699999988,0.829999983,1017.099976,3.049999952,5.869999886,262,0,1608557440,1608592000,0.25,,,0,,0.039999999,16093,0,273.8999939,,,,,,,,,,,,,,,,,,
4504138564,"Dec 22, 2020, 1:58:12 PM",Morning Walk,Walk,Walk with the puppy ,910,0.66,,,FALSE,,,activities/4504138564.gpx,,,910,854,659,2.599999905,0.771662772,0,0,290.5,291.7999878,4.800000191,0,,,,,,,,,80.87365723,,,,,,,,,2,,,,,0,4,0,,1,,1608642048,1,0.569999993,-2.069999933,-1.450000048,0.860000014,1022.299988,2.230000019,6.019999981,154,0,1608643968,1608678400,0.280000001,,,0,,0.029999999,16093,0,274.8999939,,,,,,,,,,,,,,,,,,
4508288982,"Dec 23, 2020, 1:55:06 PM",Morning Walk,Walk,Walk with the puppy ,953,0.82,,,FALSE,,,activities/4508288982.gpx,,,953,873,828.9000244,3,0.949484527,0,0,290.5,291.6000061,3,0,,,,,,,,,101.7240906,,,,,,,,,2,,,,,0,4,0,,1,,1608728448,8,13.85000038,13.85000038,11.06000042,0.829999983,1002.799988,11.18999958,19.20000076,216,0,1608730368,1608764800,0.310000002,,,0,,0.699999988,16093,0,298.7999878,,,,,,,,,,,,,,,,,,
4512335132,"Dec 24, 2020, 1:36:04 PM",Morning Walk,Walk,Walk with the puppy ,951,0.68,,,FALSE,,,activities/4512335132.gpx,,,951,795,682.0999756,2.900000095,0.857987404,0,0,290.5,291.7999878,4.300000191,0,,,,,,,,,83.70853424,,,,,,,,,2,,,,,0,3,0,,1,,1608814848,1,-4.920000076,-11.63000011,-10.81000042,0.629999995,1022.299988,5.889999866,13.13000011,298,0,1608816768,1608851200,0.340000004,,,0,,0.029999999,16093,0,373.2999878,,,,,,,,,,,,,,,,,,
4521252667,"Dec 26, 2020, 6:53:37 PM",Morning commute,Ride,Raider Express ,570,1.12,,,TRUE,,,,,,570,570,1126.540894,,1.976387501,,,,,,0,,,,,,,,,,,,,,,,,,3,,,,,0,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4521901508,"Dec 26, 2020, 9:17:57 PM",Afternoon commute,Ride,Raider Express ,570,1.12,,,TRUE,,,,,,570,570,1126.540894,,1.976387501,,,,,,0,,,,,,,,,,,,,,,,,,4,,,,,0,6,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4524934064,"Dec 27, 2020, 2:17:36 PM",Morning Walk,Walk,Walk with the puppy ,897,0.75,,,FALSE,,,activities/4524934064.gpx,,,897,763,754.2999878,3.599999905,0.988597631,0,0,290.5,291.7999878,1.700000048,0,,,,,,,,,92.56904602,,,,,,,,,2,,,,,0,3,0,,1,,1609077632,2,7.550000191,3.950000048,4.119999886,0.790000021,1005.200012,6.489999771,11.77999973,197,0,1609076096,1609110528,0.439999998,,,0,,0.699999988,16093,0,295.6000061,,,,,,,,,,,,,,,,,,
4526542873,"Dec 27, 2020, 7:52:52 PM",Morning commute,Ride,Raider Express ,570,1.12,,,TRUE,,,,,,570,570,1126.540894,,1.976387501,,,,,,0,,,,,,,,,,,,,,,,,,4,,,,,0,6,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4529415926,"Dec 28, 2020, 1:44:36 PM",Morning Walk,Walk,Walk with the puppy ,999,0.82,,,FALSE,,,activities/4529415926.gpx,,,999,898,821.2000122,8.899999619,0.914476633,0,0,290.5,291.7000122,3.099999905,0,,,,,,,,,100.779129,,,,,,,,,2,,,,,0,4,0,,1,,1609160448,1,-2.529999971,-6.289999962,-4.110000134,0.889999986,1027.800049,2.75,6.53000021,0,0,1609162496,1609197056,0.469999999,,,0,,0.079999998,16093,0,280.2999878,,,,,,,,,,,,,,,,,,
4529962332,"Dec 28, 2020, 3:16:32 PM",Morning commute,Ride,Raider Express ,1536,1.42,,,TRUE,,,activities/4529962332.gpx,,,1536,716,1425.199951,4.5,1.990502834,0,0,290.5,292.1000061,2.099999905,0,,,,,,,,82.15662384,65.58892059,,,,,,,,,4,,,,,0,7,1,,1,,1609167616,2,-1.019999981,-5.260000229,-3.839999914,0.810000002,1029.300049,3.630000114,5.900000095,14,0,1609162496,1609197056,0.469999999,,,0,,0.400000006,16093,0,279.2999878,,,,,,,,,,,,,,,,,,
4567137231,"Jan 4, 2021, 6:23:13 PM",Lunch Ride,Ride,Raider Express ,1456,1.31,,,TRUE,,,activities/4567137231.gpx,,,1456,602,1314.199951,5.5,2.183056593,0,0,290.5,292.1000061,1.799999952,0,,,,,,,,61.95500946,41.58605576,,,,,,,,,3,,,,,0,5,1,,1,,1609783168,1,6.510000229,3.5,3.329999924,0.800000012,1016.799988,4.429999828,8.350000381,275,0,1609767296,1609802112,0.699999988,,,0,,0.189999998,16093,2,328.5,,,,,,,,,,,,,,,,,,
4572978768,"Jan 5, 2021, 7:27:13 PM",Lunch commute,Ride,Raider Express ,1807,1.62,,,TRUE,,,activities/4572978768.gpx,,,1807,836,1624.800049,5.300000191,1.943540692,0,0,290.5,292.1000061,1.5,0,,,,,,,,90.09944916,83.98529816,,,,,,,,,3,,,,,0,6,1,,1,,1609873152,1,11.10999966,11.10999966,1.659999967,0.519999981,1020.099976,3.480000019,5.329999924,177,0,1609853696,1609888512,0.74000001,,,0,,0.25,16093,2,310.8999939,,,,,,,,,,,,,,,,,,
4576607209,"Jan 6, 2021, 1:40:14 PM",Morning Walk,Walk,Walk with the puppy,1015,0.73,,,FALSE,,,activities/4576607209.gpx,,,1015,848,738.5,3.5,0.870872617,0,0,290.5,291.6000061,3.099999905,0,,,,,,,,,90.63004303,,,,,,,,,2,,,,,0,4,0,,1,,1609938048,3,4.809999943,1.00999999,1.279999971,0.779999971,1017.700012,5.199999809,9.529999733,128,0,1609940096,1609975040,0.779999971,,,0,,0.99000001,16093,0,310.3999939,,,,,,,,,,,,,,,,,,
4582963998,"Jan 7, 2021, 5:33:19 PM",Lunch Walk,Walk,Palluccas,1253,1.02,,,FALSE,,,activities/4582963998.gpx,,,1253,1125,1025.599976,2.700000048,0.911644459,0,0,290.5,292.1000061,1.600000024,0,,,,,,,,,125.8634644,,,,,,,,,2,,,,,0,5,0,,1,,1610038784,3,2.400000095,-1.730000019,2.170000076,0.980000019,1023.700012,4.650000095,9.289999962,49,0,1610026496,1610061440,0.810000002,,,0,,0.99000001,11927,1,341.6000061,,,,,,,,,,,,,,,,,,
4587147627,"Jan 8, 2021, 2:50:24 PM",Morning Commute,Run,Raider Express ,1824,1.62,,,TRUE,,,activities/4587147627.gpx,,,1824,775,1622.400024,6,2.093419313,0,0,290.5,292.1000061,1.600000024,0,,,,,,,,,199.2020111,,,,,,,,,3,,,,,0,6,1,,1,1623.199951,1610114432,1,-2.450000048,-6.730000019,-2.589999914,0.99000001,1029.199951,3.299999952,6.289999962,7,0,1610112896,1610147968,0.850000024,,,0,,0.230000004,16071,0,292.5,,,,,,,,,,,,,,,,,,
4589493881,"Jan 8, 2021, 8:31:33 PM",Lunch/Dinner Commute,Ride,Shooters and Walk home - couldn't ride because of my hip. Barely made it home.,16927,1.24,,,TRUE,,,activities/4589493881.gpx,,,16927,1057,1248.5,6,1.181173086,0,0,290.5,292.1000061,1.5,0,,,,,,,,104.859848,123.5830994,,,,,,,,,5,,,,,0,19,1,,1,,1610136064,2,2.920000076,-0.50999999,-2.50999999,0.670000017,1027.400024,3.720000029,5.53000021,357,0,1610112896,1610147968,0.850000024,,,0,,0.779999971,16093,2,292.2000122,,,,,,,,,,,,,,,,,,
4594977367,"Jan 9, 2021, 9:13:50 PM",Afternoon Commute,Ride,Shooters,5917,1.31,,,TRUE,,,activities/4594977367.gpx,,,5917,796,1313.800049,3.700000048,1.650502563,0,0,290.5,292.1000061,1.600000024,0,,,,,,,,82.33648682,73.07691956,,,,,,,,,4,,,,,0,8,1,,1,,1610226048,2,2.089999914,-0.879999995,-3.00999999,0.689999998,1028.599976,2.859999895,3.799999952,346,0,1610199296,1610234368,0.889999986,,,0,,0.860000014,16093,1,298.6000061,,,,,,,,,,,,,,,,,,
4601148665,"Jan 10, 2021, 9:38:54 PM",Afternoon Walk,Walk,Walk with the puppy ,1081,0.73,,,FALSE,,,activities/4601148665.gpx,,,1081,891,733.5,2,0.823232353,0,0,290.5,291.7000122,3,0,,,,,,,,,87.89076996,,,,,,,,,2,,,,,0,4,0,,1,,1610312448,2,0.949999988,-2.160000086,-4.820000172,0.649999976,1029.199951,2.779999971,5.380000114,17,0,1610285696,1610320896,0.920000017,,,0,,0.370000005,16093,1,342,,,,,,,,,,,,,,,,,,
4603485727,"Jan 11, 2021, 1:37:05 PM",Morning Walk,Walk,Walk with the puppy ,987,0.7,,,FALSE,,,activities/4603485727.gpx,,,987,830,708.0999756,2.299999952,0.853132546,0,0,290.5,291.6000061,1.600000024,0,,,,,,,,,84.84725189,,,,,,,,,2,,,,,0,3,0,,1,,1610370048,2,-3.670000076,-3.670000076,-5.269999981,0.889999986,1030.599976,0.939999998,1.74000001,254,0,1610372096,1610407296,0.959999979,,,0,,0.639999986,16093,0,339.3999939,,,,,,,,,,,,,,,,,,
4610150749,"Jan 12, 2021, 6:13:54 PM",Lunch Commute,Ride,Raider Express ,1582,1.35,,,TRUE,,,activities/4610150749.gpx,,,1582,649,1353.099976,6.900000095,2.084899902,0,0,290.5,292.1000061,1.399999976,0,,,,,,,,57.78926468,41.81833267,,,,,,,,,4,,,,,0,7,1,,1,,1610474368,1,5.909999847,1.99000001,0.129999995,0.660000026,1024.699951,6.179999828,9.600000381,222,0,1610458496,1610493824,1,,,0,,0.01,16093,2,341.3999939,,,,,,,,,,,,,,,,,,
4611314408,"Jan 12, 2021, 9:28:00 PM",Afternoon Commute,Ride,Shooters ,3945,1.17,,,TRUE,,,activities/4611314408.gpx,,,3945,682,1178,3.700000048,1.727272749,0,0,290.5,292.1000061,2.099999905,0,,,,,,,,72.17684174,54.88543701,,,,,,,,,4,,,,,0,7,1,,1,,1610485248,1,9.600000381,6.710000038,1.25999999,0.560000002,1022.099976,6.070000172,8.989999771,228,0,1610458496,1610493824,1,,,0,,0.039999999,16093,1,349.6000061,,,,,,,,,,,,,,,,,,
4614023563,"Jan 13, 2021, 1:45:14 PM",Morning Walk,Walk,Walk with the puppy ,1085,0.76,,,FALSE,,,activities/4614023563.gpx,,,1085,890,761.5999756,2.200000048,0.855730355,0,0,290.5,291.7000122,2.599999905,0,,,,,,,,,91.25782013,,,,,,,,,2,,,,,0,4,0,,1,,1610542848,1,-0.389999986,-5.400000095,-1.879999995,0.899999976,1017.900024,4.989999771,9.520000458,204,0,1610544896,1610580224,0.029999999,,,0,,0.050000001,16093,0,365.6000061,,,,,,,,,,,,,,,,,,
4615935584,"Jan 13, 2021, 7:36:41 PM",Lunch Commute,Ride,Raider Express ,1381,1.2,,,TRUE,,,activities/4615935584.gpx,,,1381,592,1204.099976,3.900000095,2.033952713,0,0,290.5,292.1000061,2.900000095,0,,,,,,,,75.55239868,49.87062836,,,,,,,,,4,,,,,0,6,1,,1,,1610564352,2,9.010000229,5.519999981,2,0.620000005,1012.599976,7.519999981,11.86999989,214,0,1610544896,1610580224,0.029999999,,,0,,0.610000014,16093,2,353,,,,,,,,,,,,,,,,,,
4619188530,"Jan 14, 2021, 1:55:34 PM",Morning Walk,Walk,Walk with the puppy ,919,0.6,,,FALSE,,,activities/4619188530.gpx,,,919,783,602.7000122,2.200000048,0.76973182,0,0,290.5,291.6000061,2.700000048,0,,,,,,,,,72.21781921,,,,,,,,,2,,,,,0,3,0,,1,,1610629248,2,6.230000019,2.75999999,2.119999886,0.75,1006.200012,5.25,12.65999985,215,0,1610631168,1610666752,0.07,,,0,,0.540000021,16093,0,350.5,,,,,,,,,,,,,,,,,,
4620524743,"Jan 14, 2021, 6:21:31 PM",Lunch Commute,Ride,Palluccas,878,1.16,,,TRUE,,,activities/4620524743.gpx,,,878,708,1165.599976,9.600000381,1.646327734,0,0,290.5,292.1000061,1.600000024,0,,,,,,,,70.30364227,55.49910355,,,,,,,,,4,,,,,0,7,1,,1,,1610647168,2,7.730000019,4.010000229,0.400000006,0.600000024,1009.400024,7.019999981,12.72999954,309,0,1610631168,1610666752,0.07,,,0,,0.829999983,16093,2,377.7999878,,,,,,,,,,,,,,,,,,
4632585248,"Jan 16, 2021, 8:56:25 PM",Afternoon Commute,Ride,Shooters ,10914,1.13,,,TRUE,,,activities/4632585248.gpx,,,10914,680,1131.5,5.300000191,1.66397059,0,0,290.5,292.1000061,1.5,0,,,,,,,,80.81336212,61.27269363,,,,,,,,,4,,,,,0,7,1,,1,,1610827264,2,4.25,0.629999995,-1.440000057,0.670000017,1015.299988,4.550000191,8.029999733,309,0,1610803968,1610839680,0.129999995,,,0,,0.449999988,16093,2,353.6000061,,,,,,,,,,,,,,,,,,
4636600896,"Jan 17, 2021, 2:44:15 PM",Morning Commute,Ride,Raider Express ,2154,1.67,,,TRUE,,,activities/4636600896.gpx,,,2154,1001,1674.5,8,1.672827125,0,0,290.5,292.1000061,5.5,0,,,,,,,,88.89250946,99.21426392,,,,,,,,,4,,,,,0,11,1,,1,,1610892032,2,-1.320000052,-5.179999828,-4.570000172,0.790000021,1017,3.099999905,6.550000191,276,0,1610890368,1610926080,0.170000002,,,0,,0.400000006,16093,0,413.8999939,,,,,,,,,,,,,,,,,,
4638588901,"Jan 17, 2021, 8:50:39 PM",Afternoon Walk,Walk,Walk with the puppy ,1080,0.73,,,FALSE,,,activities/4638588901.gpx,,,1080,897,734.4000244,2,0.818729103,0,0,290.5,291.7000122,2.599999905,0,,,,,,,,,87.99861145,,,,,,,,,2,,,,,0,4,0,,1,,1610913536,1,7.519999981,3.599999905,-1.200000048,0.540000021,1014.900024,7.489999771,10.28999996,301,0,1610890368,1610926080,0.170000002,,,0,,0.100000001,16093,1,398.7999878,,,,,,,,,,,,,,,,,,
4639254041,"Jan 17, 2021, 9:35:16 PM",Evening Commute,Ride,Shooters ,12007,1.12,,,TRUE,,,activities/4639254041.gpx,,,12007,623,1121.900024,3.700000048,1.800802588,0,0,290.5,292.1000061,3.700000048,0,,,,,,,,82.56626129,57.35424423,,,,,,,,,4,,,,,0,6,1,,1,,1610917248,1,8.149999619,4.75,-1.639999986,0.5,1014.700012,6.429999828,9.630000114,300,0,1610890368,1610926080,0.170000002,,,0,,0.25999999,16093,1,398.7000122,,,,,,,,,,,,,,,,,,
4641166340,"Jan 18, 2021, 1:40:51 PM",Morning Walk,Walk,Walk with the puppy ,1108,0.69,,,FALSE,,,activities/4641166340.gpx,,,1108,836,692.5999756,2,0.828468919,0,0,290.5,291.7000122,1.600000024,0,,,,,,,,,82.9899826,,,,,,,,,2,,,,,0,3,0,,1,,1610974848,2,-1.100000024,-4.880000114,-4.920000076,0.75,1014.900024,3.069999933,6.349999905,190,0,1610976768,1611012480,0.200000003,,,0,,0.550000012,16093,0,338.2999878,,,,,,,,,,,,,,,,,,
4644058540,"Jan 18, 2021, 9:30:49 PM",Afternoon Commute,Ride,Shooters ,7217,1.12,,,TRUE,,,activities/4644058540.gpx,,,7217,608,1121,4,1.84375,0,0,290.5,292.1000061,1.700000048,0,,,,,,,,75.02127838,50.85842514,,,,,,,,,4,,,,,0,6,1,,1,,1611003648,2,10.32999992,10.32999992,1.610000014,0.550000012,1012.799988,5.739999771,10.02000046,234,0,1610976768,1611012480,0.200000003,,,0,,0.75,16093,1,327.2000122,,,,,,,,,,,,,,,,,,
4646506285,"Jan 19, 2021, 1:39:34 PM",Morning Walk,Walk,Walk with the puppy ,1051,0.71,,,FALSE,,,activities/4646506285.gpx,,,1051,919,712.2000122,2,0.774972796,0,0,290.5,291.7000122,3.099999905,0,,,,,,,,,85.33852386,,,,,,,,,2,,,,,0,4,0,,1,,1611061248,1,-1.850000024,-4.550000191,-3.349999905,0.889999986,1027.199951,1.960000038,4.579999924,338,0,1611063168,1611099008,0.230000004,,,0,,0.230000004,16093,0,314.1000061,,,,,,,,,,,,,,,,,,
4646786633,"Jan 19, 2021, 2:37:35 PM",Morning Commute,Ride,Raider Express ,1420,1.32,,,TRUE,,,activities/4646786633.gpx,,,1420,550,1323.099976,14,2.405636311,0,0,290.5,292.2000122,6.699999809,0,,,,,,,,62.64845657,38.41916656,,,,,,,,,4,,,,,0,6,1,,1,,1611064832,2,-1.409999967,-3.349999905,-2.819999933,0.899999976,1028.199951,1.49000001,4.130000114,332,0,1611063168,1611099008,0.230000004,,,0,,0.330000013,16093,0,312,,,,,,,,,,,,,,,,,,
4649343630,"Jan 19, 2021, 10:08:49 PM",Afternoon Commute,Ride,Shooters ,4902,1.12,,,TRUE,,,activities/4649343630.gpx,,,4902,547,1120.300049,4.5,2.048080444,0,0,290.5,292.1000061,1.399999976,0,,,,,,,,79.88349152,48.72134399,,,,,,,,,4,,,,,0,6,1,,1,,1611093632,2,6.559999943,3.809999943,-1.659999967,0.560000002,1029.599976,3.930000067,6.449999809,305,0,1611063168,1611099008,0.230000004,,,0,,0.49000001,16093,0,311.6000061,,,,,,,,,,,,,,,,,,
4651725024,"Jan 20, 2021, 1:22:38 PM",Morning Walk,Walk,Walk with the puppy ,949,0.63,,,FALSE,,,activities/4651725024.gpx,,,949,752,630.2999878,5.199999809,0.838164866,0,0,290.5,291.5,1.600000024,0,,,,,,,,,75.52495575,,,,,,,,,2,,,,,0,3,0,,1,,1611147648,1,-3.210000038,-6.800000191,-5.949999809,0.810000002,1027.800049,2.480000019,5.260000229,199,0,1611149440,1611185408,0.25999999,,,0,,0.170000002,16093,0,316.7000122,,,,,,,,,,,,,,,,,,
4658159159,"Jan 21, 2021, 5:41:02 PM",Lunch Commute,Ride,Palluccas ,717,0.91,,,TRUE,,,activities/4658159159.gpx,,,717,526,917.5,3.799999952,1.744296551,0,0,290.5,292.1000061,2.099999905,0,,,,,,,,67.85969543,39.7990303,,,,,,,,,4,,,,,0,5,1,,1,,1611248384,3,5.360000134,3.829999924,2.670000076,0.829999983,1016,1.960000038,2.75,214,0,1611235840,1611271936,0.289999992,,,0,,1,15557,2,320.7000122,,,,,,,,,,,,,,,,,,
4664934453,"Jan 22, 2021, 10:18:43 PM",Afternoon Commute,Ride,Shooters ,9697,1.71,,,TRUE,,,activities/4664934453.gpx,,,9697,1026,1716.099976,3.5,1.672612071,0,0,290.5,292.1000061,3,0,,,,,,,,86.73858643,99.22807312,,,,,,,,,4,,,,,0,11,1,,1,,1611352832,1,4.590000153,0.810000002,-5.699999809,0.469999999,1023,5.039999962,6.630000114,39,0,1611322240,1611358336,0.319999993,,,0,,0.100000001,16093,0,317.2000122,,,,,,,,,,,,,,,,,,
4696243926,"Jan 28, 2021, 6:32:18 PM",Lunch Commute,Ride,Palluccas ,903,0.95,,,TRUE,,,activities/4696243926.gpx,,,903,669,958.9000244,3.400000095,1.433333278,0,0,290.5,292.1000061,2.799999952,0,,,,,,,,68.24626923,50.90727997,,,,,,,,,4,,,,,0,7,1,,1,,1611856768,2,0.930000007,-3.450000048,-3.349999905,0.730000019,1036,4.480000019,6.25,153,0,1611840384,1611877248,0.50999999,,,0,,0.560000002,16093,3,286.5,,,,,,,,,,,,,,,,,,
4716587415,"Feb 1, 2021, 1:31:46 PM",Morning Walk,Walk,Walk with the puppy ,950,0.63,,,FALSE,,,activities/4716587415.gpx,,,950,766,633,3.400000095,0.826370776,0,0,290.5,291.7000122,3,0,,,,,,,,,75.84848022,,,,,,,,,2,,,,,0,3,0,,1,,1612184448,2,-2.029999971,-6.659999847,-3.160000086,0.920000017,1029.699951,3.839999914,8.300000191,345,0,1612185728,1612222976,0.649999976,,,0,,0.670000017,16093,0,314.7999878,,,,,,,,,,,,,,,,,,
4716996787,"Feb 1, 2021, 2:44:31 PM",Morning Commute,Ride,Raider Express ,2171,1.19,,,TRUE,,,activities/4716996787.gpx,,,2171,559,1197.5,4.199999809,2.142218351,0,0,290.5,292.1000061,1.5,0,,,,,,,,69.66666412,43.42218781,,,,,,,,,4,,,,,0,6,1,,1,,1612188032,2,-1.570000052,-6.360000134,-2.940000057,0.899999976,1030,4.210000038,8.279999733,346,0,1612185728,1612222976,0.649999976,,,0,,0.709999979,16093,0,315.3999939,,,,,,,,,,,,,,,,,,
4719227891,"Feb 1, 2021, 10:17:53 PM",Afternoon Commute,Ride,Shooters ,2098,1.05,,,TRUE,,,activities/4719227891.gpx,,,2098,556,1051.099976,3.599999905,1.890467644,0,0,290.5,292.1000061,1.600000024,0,,,,,,,,69.19540405,42.89699936,,,,,,,,,4,,,,,0,6,1,,1,,1612216832,1,5.519999981,3.779999971,0.059999999,0.680000007,1027.599976,2.200000048,5.159999847,351,0,1612185728,1612222976,0.649999976,,,0,,0.270000011,16093,1,308.7000122,,,,,,,,,,,,,,,,,,
4727836320,"Feb 3, 2021, 2:52:55 PM",Morning Commute,Ride,Raider Express ,1993,1.2,,,TRUE,,,activities/4727836320.gpx,,,1993,537,1199.300049,4.099999905,2.233333349,0,0,290.5,292.1000061,1.299999952,0,,,,,,,,69.75926208,41.76870346,,,,,,,,,4,,,,,0,5,1,,1,,1612360832,1,0.660000026,-2.900000095,-1.99000001,0.819999993,1018.099976,3.230000019,7.289999962,162,0,1612358400,1612396032,0.730000019,,,0,,0.050000001,16093,0,303.3999939,,,,,,,,,,,,,,,,,,
4733161133,"Feb 4, 2021, 2:09:11 PM",Morning Commute,Ride,Raider Express ,1445,1.16,,,TRUE,,,activities/4733161133.gpx,,,1445,556,1159.199951,4.5,2.084892035,0,0,290.5,292.1000061,1.700000048,0,,,,,,,,93.00512695,57.6576004,,,,,,,,,4,,,,,0,6,1,,1,,1612447232,3,10.64000034,10.64000034,9.43999958,0.920000017,999.7999878,5.139999866,11.64000034,237,0,1612444800,1612482432,0.75999999,,,0,,1,16093,0,315.3999939,,,,,,,,,,,,,,,,,,
4734607513,"Feb 4, 2021, 6:23:13 PM",Lunch Commute,Ride,Palluccas ,724,0.91,,,TRUE,,,activities/4734607513.gpx,,,724,507,917.5999756,3.5,1.809861898,0,0,290.5,292.1000061,2.299999952,0,,,,,,,,58.96163559,33.33130646,,,,,,,,,4,,,,,0,5,1,,1,,1612461568,3,1.720000029,-4.639999866,-1.340000033,0.800000012,1007.900024,9.600000381,15.31000042,326,0,1612444800,1612482432,0.75999999,,,0,,0.99000001,16093,2,322.1000061,,,,,,,,,,,,,,,,,,
4738725122,"Feb 5, 2021, 2:34:17 PM",Morning Commute,Ride,Raider Express ,1276,1.19,,,TRUE,,,activities/4738725122.gpx,,,1276,581,1195.699951,3.700000048,2.058003426,0,0,290.5,292.1000061,1.5,0,,,,,,,,60.85217285,39.42095184,,,,,,,,,4,,,,,0,6,1,,1,,1612533632,1,-1.230000019,-6.21999979,-5.760000229,0.709999979,1015.200012,4.619999886,9.420000076,241,0,1612531200,1612568960,0.800000012,,,0,,0.079999998,16093,0,353.7000122,,,,,,,,,,,,,,,,,,
4740564765,"Feb 5, 2021, 8:42:12 PM",Lunch Commute,Ride,Shooters ,2153,1.09,,,TRUE,,,activities/4740564765.gpx,,,2153,585,1097.300049,3.5,1.875726461,0,0,290.5,292.1000061,1.600000024,0,,,,,,,,83.72142792,54.60939407,,,,,,,,,4,,,,,0,6,1,,1,,1612555264,2,8.81000042,6.480000019,-2.109999895,0.460000008,1012.900024,4.110000134,7.659999847,252,0,1612531200,1612568960,0.800000012,,,0,,0.379999995,16093,2,359.5,,,,,,,,,,,,,,,,,,
4744227501,"Feb 6, 2021, 1:52:56 PM",Morning Walk,Walk,Walk with the puppy ,833,0.61,,,FALSE,,,activities/4744227501.gpx,,,833,765,617.5,1.899999976,0.807189524,0,0,290.5,291.7999878,2.700000048,0,,,,,,,,,73.99121094,,,,,,,,,2,,,,,0,3,0,,1,,1612616448,3,-1.080000043,-6.269999981,-5.21999979,0.730000019,1015.299988,5.010000229,10.89999962,72,0,1612617472,1612655360,0.839999974,,,0,,0.980000019,16093,0,385.7999878,,,,,,,,,,,,,,,,,,
4744740892,"Feb 6, 2021, 2:42:10 PM",Morning Commute,Ride,Raider Express ,2120,1.33,,,TRUE,,,activities/4744740892.gpx,,,2120,671,1331.099976,10.80000019,1.983755589,0,0,290.5,292.1000061,1.600000024,0,,,,,,,,60.04581833,44.92417908,,,,,,,,,4,,,,,0,7,1,,1,,1612620032,3,-1.059999943,-6.130000114,-5.400000095,0.720000029,1016,4.809999943,10.07999992,77,0,1612617472,1612655360,0.839999974,,,0,,0.910000026,16093,0,389.6000061,,,,,,,,,,,,,,,,,,
4762663865,"Feb 9, 2021, 7:59:39 PM",Evening walk,Walk,Shooters,3863,1.44,,,FALSE,,,activities/4762663865.gpx,,,3863,1691,1443.900024,5.199999809,0.853873432,0,-1.200000048,290.5,292.1000061,1.5,0.083108246,,,,,,,,,173.0136108,,,,,,,,,2,,,,,0,7,0,,1,,1612897152,3,-7.900000095,-15.01000023,-11.06999969,0.779999971,1027.099976,5.300000191,7.340000153,27,0,1612876544,1612914816,0.939999998,,,0,,0.99000001,14047,3,306.1000061,,,,,,,,,,,,,,,,,,
4765586942,"Feb 10, 2021, 2:39:06 PM",Morning Walk,Walk,Raider Express ,1104,1.25,,,FALSE,,,activities/4765586942.gpx,,,1104,974,1250.900024,11.69999981,1.284291625,0,-1.200000048,290.5,292.1000061,2.200000048,0.095930927,,,,,,,,,149.887619,,,,,,,,,2,,,,,0,4,0,,1,,1612965632,3,-9.550000191,-17.04000092,-11.96000004,0.829999983,1026.800049,5.25,8.789999962,25,0,1612962816,1613001216,0.980000019,,,0,,1,7351,0,288.8999939,,,,,,,,,,,,,,,,,,
4777575623,"Feb 12, 2021, 8:50:19 PM",Evening Walk,Walk,Shooters ,727,0.54,,,FALSE,,,activities/4777575623.gpx,,,727,624,545.9000244,3.5,0.874839723,0,-1.200000048,290.5,292.1000061,2.400000095,0.219820485,,,,,,,,,65.41182709,,,,,,,,,2,,,,,0,2,0,,1,,1613159936,3,-9.359999657,-17.34000015,-15.02000046,0.629999995,1030.900024,6.019999981,8.5,17,0,1613135488,1613174272,0.039999999,,,0,,0.939999998,16093,3,274.7000122,,,,,,,,,,,,,,,,,,
